time,open,high,low,close,Volume,Volume MA
1502942400,4261.48,4349.99,4261.32,4349.99,82.088865,NaN
1502956800,4333.32,4485.39,4333.32,4427.3,63.619882,NaN
1502971200,4436.06,4485.39,4333.42,4352.34,174.562001,NaN
1502985600,4352.33,4354.84,4200.74,4325.23,225.109716,NaN
1503000000,4307.56,4369.69,4258.56,4285.08,249.769913,NaN
1503014400,4285.08,4340.62,4134.61,4292.39,276.193043,NaN
1503028800,4292.39,4340.62,4234.43,4300.25,248.389029,NaN
1503043200,4285,4371.52,4259.85,4340.31,196.140129,NaN
1503057600,4320.52,4340.31,4193.7,4236.89,175.969384,NaN
1503072000,4234.54,4297.75,4015.7,4136.28,193.64697,NaN
1503086400,4135,4136.48,3938.77,4108.37,109.549709,NaN
1503100800,4108.37,4184.69,4084.28,4138.55,108.510448,NaN
1503115200,4138.5,4156,3933.21,4033.47,112.752079,NaN
1503129600,4033.47,4082.25,3850,3957.6,77.256042,NaN
1503144000,3945.12,4100,3928.89,3972.05,47.515578,NaN
1503158400,4036.19,4103.92,3953.4,4076.12,25.925056,NaN
1503172800,4088.71,4149.99,4051.47,4139.98,9.35056,NaN
1503187200,4120.98,4139.98,4044,4094.62,6.611283,NaN
1503201600,4094.62,4156.56,4081.19,4155.87,28.60391,NaN
1503216000,4155.87,4211.08,4032.62,4106.53,36.019943,122.379177
1503230400,4106.53,4125.43,4063.35,4125,29.113266,119.73039705
1503244800,4125,4185.94,4091.59,4164.6,169.995517,125.0491788
1503259200,4161.59,4171.62,4069.13,4086.29,196.739103,126.1580339
1503273600,4069.13,4119.62,4039,4084.76,220.838143,125.94445525
1503288000,4079.26,4104.68,3953.4,4043.63,222.575129,124.58471605
1503302400,4043.63,4088.12,4000.01,4023.11,78.878314,114.7189796
1503316800,4023.11,4023.11,3911.79,4022,43.762796,104.48766795
1503331200,4005.99,4042.11,3918.8,4027.05,24.46693,95.904008
1503345600,4027.05,4070.49,3950,4016,101.221748,92.1666262
1503360000,4016,4016,3688.97,3862.39,114.685346,88.218545
1503374400,3863,3868.57,3400,3798.08,167.221519,91.1021355
1503388800,3798.08,3920.31,3750.08,3866.48,221.731236,96.7631749
1503403200,3866.48,3990.12,3786.81,3858.23,179.358421,100.093492
1503417600,3858.23,4104.82,3853.47,3984.24,159.535655,104.20747265
1503432000,3984.5,4061.54,3944.03,4040,124.152681,108.0393278
1503446400,4040,4127.99,4013.89,4100.41,159.658384,114.7259942
1503460800,4084.54,4115.87,4035.32,4074.88,141.839603,121.35044635
1503475200,4081.63,4242.32,4057,4237.99,135.024022,127.7710833
1503489600,4205.98,4265.8,4150.65,4197.05,237.360569,138.20891625
1503504000,4226.94,4259.58,4103.51,4117.07,174.637585,145.13979835
1503518400,4136.48,4178.65,4069.8,4114.01,152.616402,151.31495515
1503532800,4147,4204.55,4085.01,4113.58,123.52015,148.9911868
1503547200,4113.58,4177.64,4090.39,4153.32,123.17946,145.31320465
1503561600,4153.8,4250.94,4150,4202,171.486488,142.8456219
1503576000,4211.78,4250.9,4136.33,4222,146.997342,139.06673255
1503590400,4223.06,4250.77,4178.22,4216.07,111.579358,140.70178475
1503604800,4216.1,4371.68,4193.17,4316.01,110.655955,144.0464427
