time,open,high,low,close,Volume,Volume MA
1644796800,42053.65,42116.29,42053.65,42085.27,19.30277,NaN
1644796860,42088.76,42116.28,42068.45,42068.45,28.75704,NaN
1644796920,42068.45,42109.99,42050.45,42056.76,22.16146,NaN
1644796980,42056.77,42056.77,41984.32,42012.62,65.99668,NaN
1644797040,42012.61,42018.89,41975.84,42010.96,44.65933,NaN
1644797100,42010.96,42051.76,41981.7,41984.97,10.87337,NaN
1644797160,41981.7,42012.11,41975.84,41980.77,12.23015,NaN
1644797220,41980.77,42012.11,41978.33,41997.08,17.30273,NaN
1644797280,41997.08,42043.74,41997.07,42040.32,10.6386,NaN
1644797340,42040.31,42099.23,42040.31,42059.38,44.49861,NaN
1644797400,42059.58,42098.91,42032.83,42097.4,33.66071,NaN
1644797460,42097.39,42110.43,42066.36,42066.36,14.63067,NaN
1644797520,42066.36,42110.53,42064.06,42107.07,15.383,NaN
1644797580,42107.08,42143.99,42107.07,42130.13,12.24251,NaN
1644797640,42130.13,42142.04,42043.5,42089.5,31.91308,NaN
1644797700,42089.5,42118.02,42088.73,42110.73,8.56588,NaN
1644797760,42110.73,42142.92,42110.73,42136.75,7.56313,NaN
1644797820,42136.76,42166.64,42123.8,42154.92,12.41508,NaN
1644797880,42154.92,42166.65,42145,42149.39,14.95063,NaN
1644797940,42149.39,42168.05,42145.34,42162.91,6.63905,21.719224
1644798000,42162.92,42180.04,42151.46,42154.4,6.22516,21.0653435
1644798060,42154.39,42158.09,42102.43,42102.44,15.37995,20.396489
1644798120,42102.43,42110.22,42078.57,42089.63,10.9199,19.834411
1644798180,42089.63,42091.95,42029.97,42035.5,13.08649,17.1889015
1644798240,42035.51,42035.51,42000,42018.16,20.47982,15.979926
1644798300,42018.16,42066.65,42004.76,42050.29,14.06243,16.139379
1644798360,42047.92,42069.38,42042.39,42045.96,8.36687,15.946215
1644798420,42045.96,42060.2,42019.51,42019.52,17.36098,15.9491275
1644798480,42019.51,42022.93,42000,42022.77,9.1079,15.8725925
1644798540,42022.76,42041.51,42016.24,42029.43,11.33961,14.2146425
1644798600,42029.43,42030.42,41953.71,41985.99,28.80449,13.9718315
1644798660,41986,41991.9,41956.67,41965.33,16.49956,14.065276
1644798720,41965.33,41967.81,41934.03,41967.4,22.0441,14.398331
1644798780,41967.4,42010.15,41955.2,41998.02,7.46365,14.159388
1644798840,41998.01,42029.93,41992.29,42029.32,10.03688,13.065578
1644798900,42029.32,42098.5,41989.41,42093.01,21.35435,13.7050015
1644798960,42093.01,42114.48,42084.75,42109.08,14.9537,14.07453
1644799020,42109.08,42126.5,42087.77,42112.5,11.29714,14.018633
1644799080,42112.51,42118.96,42071,42086.44,11.57501,13.849852
1644799140,42085.7,42111.6,42073.51,42105.85,6.99384,13.8675915
1644799200,42105.86,42114.47,42081.5,42083.41,34.44431,15.278549
1644799260,42083.42,42109.02,42076.5,42098.93,9.661,14.9926015
1644799320,42098.93,42103.93,42045.83,42061.99,10.33639,14.963426
1644799380,42061.99,42092.71,42021.81,42021.81,17.68319,15.193261
1644799440,42021.81,42044.67,42002.3,42024.71,18.14813,15.0766765
1644799500,42024.72,42037.26,41986.16,41986.17,8.76363,14.8117365
1644799560,41986.16,42025.73,41980.3,42023.1,11.4143,14.964108
1644799620,42023.1,42069.01,42018.59,42069,9.62802,14.57746
1644799680,42068.99,42092.02,42068.99,42071.69,6.028,14.423465
1644799740,42071.66,42116,42061.77,42088.12,16.69835,14.691402
1644799800,42088.13,42103.34,42082.94,42100.74,13.40647,13.921501
1644799860,42100.73,42102.11,42079.92,42089.89,6.10559,13.4018025
1644799920,42089.89,42096.43,42059.85,42089.88,4.63283,12.531239
1644799980,42089.88,42093.34,42066.81,42077.59,5.4367,12.4298915
1644800040,42077.59,42089.85,42062.33,42067.23,16.66614,12.7613545
1644800100,42067.23,42100,42067.22,42095.57,6.56194,12.021734
1644800160,42095.57,42124.01,42072.19,42110.02,8.41141,11.6946195
1644800220,42110.02,42118.5,42092.78,42111.4,4.4008,11.3498025
1644800280,42111.4,42113.13,42084.49,42113.12,2.74918,10.908511
1644800340,42113.12,42129.26,42109.06,42113.12,3.16055,10.7168465
1644800400,42116.92,42140.69,42095.95,42140.68,8.96892,9.443077
1644800460,42140.68,42140.69,42082,42082.01,12.4608,9.583067
1644800520,42082,42082.01,42046.11,42051.77,10.90762,9.6116285
1644800580,42051.76,42099.99,42047.87,42047.87,11.48902,9.30192
1644800640,42047.87,42073.66,42047.87,42073.65,11.08493,8.94876
1644800700,42073.65,42094.86,42062.26,42090.14,4.20918,8.7210375
1644800760,42090.14,42126.48,42090.13,42126.48,5.26392,8.4135185
1644800820,42126.48,42126.48,42087.24,42087.25,5.22716,8.1934755
1644800880,42087.24,42106.6,42087.24,42100.18,5.26726,8.1554385
1644800940,42095.06,42112.7,42093.24,42094.02,11.57121,7.8990815
1644801000,42094.01,42152,42059.02,42102.9,105.86722,12.522119
1644801060,42102.91,42104.76,42076.5,42099.93,13.38544,12.8861115
1644801120,42096.79,42124.45,42092.29,42124.44,12.90523,13.2997315
1644801180,42124.45,42134.38,42104.82,42133.21,6.26773,13.341283
1644801240,42133.22,42133.91,42100.01,42100.26,3.50027,12.6829895
1644801300,42100.25,42100.77,42075.97,42077,16.9102,13.2004025
1644801360,42077,42096.13,42067.66,42076.72,7.87641,13.1736525
1644801420,42077.75,42100.05,42060.01,42090.19,29.60928,14.4340765
1644801480,42090.19,42100.26,42076.11,42084.04,5.05461,14.549348
1644801540,42084.05,42093.35,42065.7,42080.64,3.70851,14.576746
1644801600,42080.64,42096,42050.83,42050.83,8.39056,14.547828
1644801660,42050.83,42050.84,41998.68,42013.07,17.00244,14.77491
1644801720,42013.08,42029.01,41998.68,42017.65,6.38496,14.548777
1644801780,42015.74,42017.65,41954.39,41954.4,24.216,15.185126
1644801840,41954.4,41980,41932.69,41973.72,21.93793,15.727776
1644801900,41973.72,41974.22,41948.79,41954.57,12.1637,16.125502
1644801960,41954.58,41979.54,41934.9,41945.57,16.01882,16.663247
1644802020,41945.58,41954.19,41911,41911.01,15.795,17.191639
1644802080,41911.01,41911.01,41805.08,41868.4,128.84848,23.3707
1644802140,41868.4,41911.25,41856.09,41865.72,36.78466,24.6313725
1644802200,41865.71,41869.59,41740.11,41786.67,118.97196,25.2866095
1644802260,41786.66,41803.84,41742.28,41748.48,55.49858,27.3922665
1644802320,41748.48,41750.17,41567,41622.78,397.15425,46.6047175
1644802380,41622.79,41686,41550.56,41676.72,208.62533,56.7225975
1644802440,41676.71,41770.61,41622.96,41765.23,78.55818,60.475493
1644802500,41765.22,41765.23,41672,41718.53,36.42085,61.4510255
1644802560,41718.54,41799.99,41701.72,41764.33,70.62315,64.5883625
1644802620,41765.51,41837.69,41764.33,41783.3,44.38224,65.3270105
1644802680,41783.06,41807.63,41756.08,41776.56,17.50059,65.9493095
1644802740,41779.6,41782.23,41632.65,41656.81,88.19529,70.1736485
1644802800,41656.81,41699.71,41654.62,41675,26.3295,71.0705955
1644802860,41675,41743.05,41647.13,41708.7,45.02542,72.4717445
1644802920,41708.71,41734.45,41674.99,41732.33,18.87714,73.0963535
1644802980,41732.33,41756.18,41686.01,41696.45,31.59471,73.465289
1644803040,41696.46,41710,41676.73,41687.82,16.14022,73.1754035
1644803100,41687.82,41727.36,41657.95,41722.82,16.9379,73.4141135
1644803160,41724.74,41729.31,41686.87,41700.8,21.66431,73.696388
1644803220,41700.8,41700.81,41655.95,41687.2,12.56998,73.535137
1644803280,41687.2,41689.99,41623.75,41629.11,21.80395,68.1829105
1644803340,41629.12,41684.08,41628.69,41668.41,17.40461,67.213908
1644803400,41667.57,41684.08,41642.04,41642.04,29.91491,62.7610555
1644803460,41642.05,41645.95,41610.5,41629.55,18.4809,60.9101715
1644803520,41629.55,41652.71,41569.67,41634.66,33.02331,42.7036245
1644803580,41634.66,41687.38,41634.65,41682.32,23.71664,33.45819
1644803640,41682.31,41729.36,41677.14,41722.2,69.35118,32.99784
1644803700,41722.19,41728.84,41670,41682.48,14.1766,31.8856275
1644803760,41682.48,41703.98,41671.37,41702.41,9.94979,28.8519595
1644803820,41702.4,41718.21,41699.64,41709.65,7.57355,27.011525
1644803880,41709.66,41709.66,41644.6,41647.17,15.37396,26.9051935
1644803940,41647.18,41672.98,41633.13,41670.43,25.29891,23.7603745
1644804000,41670.16,41670.43,41600,41631.82,45.02315,24.695057
1644804060,41631.82,41734.62,41630.66,41729.61,39.33588,24.41058
1644804120,41729.6,41756.17,41720.28,41740.8,27.74782,24.854114
1644804180,41740.81,41743.25,41701.71,41738.21,47.3212,25.6404385
1644804240,41737.34,41738.41,41695.81,41724.99,22.26758,25.9468065
1644804300,41725,41756.2,41715.55,41724.99,45.77556,27.3886895
1644804360,41729.91,41749.99,41724.98,41745.11,11.22523,26.8667355
1644804420,41745.1,41757.57,41745.1,41757.57,4.04115,26.440294
1644804480,41757.56,41770.69,41755.03,41765.21,8.05883,25.753038
1644804540,41765.21,41767.31,41735.17,41760,6.34927,25.200271
1644804600,41760.01,41783.84,41748.8,41771.78,23.87031,24.898041
1644804660,41771.78,41787.38,41763.81,41786.65,11.10601,24.5292965
1644804720,41786.65,41787.73,41745,41745.01,7.44872,23.250567
1644804780,41745,41771.12,41735.62,41735.62,18.68765,22.9991175
1644804840,41735.62,41764.37,41735.02,41760.42,4.84994,19.7740555
1644804900,41760.41,41785.12,41752.81,41779.35,8.97188,19.5138195
1644804960,41779.35,41786.04,41760.76,41782.13,7.90355,19.4115075
1644805020,41782.13,41835.18,41782.13,41815.66,34.00712,20.733186
1644805080,41815.66,41815.66,41800.43,41809.67,13.51095,20.6400355
1644805140,41809.66,41831.56,41805.94,41827.35,9.0459,19.827385
1644805200,41827.34,41831.59,41797.93,41811.09,11.31113,18.141784
1644805260,41811.09,41824.95,41773.49,41786.22,15.90025,16.9700025
1644805320,41786.23,41805,41741.76,41748.56,19.05058,16.5351405
1644805380,41748.57,41763.46,41741.56,41741.56,7.73506,14.5558335
1644805440,41741.56,41749.97,41725.84,41741.72,33.55792,15.1203505
1644805500,41741.73,41754.85,41719.81,41738.6,13.63046,13.5130955
1644805560,41740.63,41745.93,41738.19,41745.92,4.6525,13.184459
1644805620,41745.92,41749.99,41728,41740.96,8.99454,13.4321285
1644805680,41740.97,41750,41728.01,41749.99,6.62156,13.360265
1644805740,41749.99,41786.14,41749.99,41785.38,34.42185,14.763894
1644805800,41785.37,41803.02,41749.24,41768.54,17.58389,14.449573
1644805860,41768.54,41768.54,41744.57,41748.62,4.9499,14.1417675
1644805920,41748.62,41763.95,41736,41760.34,5.47777,14.04322
1644805980,41760.34,41776.17,41751.71,41754.29,9.63705,13.59069
1644806040,41754.3,41754.3,41731.09,41735.73,46.68249,15.6823175
1644806100,41735.73,41749.27,41726.81,41735,4.68657,15.468052
1644806160,41734.99,41759.52,41720,41720,22.31657,16.188703
1644806220,41720,41728.89,41684.39,41693.99,20.36815,15.5067545
1644806280,41693.99,41743.21,41693.99,41743.2,5.463,15.104357
1644806340,41743.21,41793.44,41743.2,41775.49,27.79118,16.041621
1644806400,41775.48,41778.33,41752.36,41752.36,2.7144,15.6117845
1644806460,41752.36,41796.4,41752.36,41794.14,11.42069,15.3878065
1644806520,41794.15,41796.55,41771.03,41773.55,1.85198,14.5278765
1644806580,41773.55,41785.89,41759.75,41766.95,8.34061,14.558154
1644806640,41766.95,41787.42,41755.21,41782.34,10.12588,13.386552
1644806700,41782.34,41839.95,41782.34,41815,19.55333,13.6826955
1644806760,41814.99,41822.11,41751.3,41753.47,12.49122,14.0746315
1644806820,41753.47,41790.65,41731.01,41772.01,17.95118,14.5224635
1644806880,41772.01,41772.01,41743.08,41749.21,8.5615,14.6194605
1644806940,41749.22,41755.67,41740,41742.82,6.19587,13.2081615
1644807000,41742.81,41749.99,41713.14,41738.6,18.51137,13.2545355
1644807060,41738.6,41752.26,41730,41745.57,16.43316,13.8286985
1644807120,41745.56,41745.57,41689.54,41693.89,32.02713,15.1561665
1644807180,41693.89,41717.53,41691.79,41691.79,17.87492,15.56806
1644807240,41691.79,41713.99,41685.35,41712.91,48.54997,15.661434
1644807300,41712.92,41740.4,41706.22,41729.99,9.78607,15.916409
1644807360,41728.13,41730.59,41707.3,41710.66,11.94898,15.3980295
1644807420,41710.67,41729.47,41700,41726.53,5.80349,14.6697965
1644807480,41726.53,41730.46,41710.67,41716.78,11.35818,14.9645555
1644807540,41716.77,41730.45,41700.01,41703.81,19.0548,14.5277365
1644807600,41703.81,41728.56,41680,41680,6.38271,14.711152
1644807660,41680,41683.5,41638.08,41639.91,34.28762,15.8544985
1644807720,41639.91,41664.64,41620.32,41664.64,24.03524,16.9636615
1644807780,41664.64,41734.69,41664.63,41729.59,16.91203,17.3922325
1644807840,41729.59,41829.83,41729.59,41796.98,44.98556,19.1352165
1644807900,41795.67,41879.94,41795.67,41824.7,46.64909,20.4900045
1644807960,41824.71,41826.37,41773.3,41782.3,15.16296,20.6235915
1644808020,41782.29,41815.68,41759.71,41805.14,26.674,21.0597325
1644808080,41805.14,41836.63,41802.33,41836.63,9.63255,21.113285
1644808140,41836.63,41849.91,41807.5,41829.55,9.3651,21.2717465
1644808200,41829.55,41863.59,41811.14,41811.15,24.26468,21.559412
1644808260,41811.14,41834.72,41811.14,41817.99,4.23366,20.949437
1644808320,41817.98,41835.21,41803.06,41813.57,6.5739,19.6767755
1644808380,41813.56,41839.58,41813.56,41822.41,17.43803,19.654931
1644808440,41822.41,41833.16,41809.01,41819.09,14.57668,17.9562665
1644808500,41819.09,41824.99,41800.01,41808,24.10462,18.672194
1644808560,41808.01,41950,41808,41929.3,84.98655,22.3240725
1644808620,41929.3,41939.69,41887.4,41900.01,53.61809,24.7148025
1644808680,41900.01,41912.64,41870.5,41887.78,21.22536,25.2081615
1644808740,41887.78,41915.83,41878.02,41904.27,12.99015,24.904929
1644808800,41904.28,41971.76,41901.5,41965.45,25.89402,25.8804945
1644808860,41965.46,41965.46,41913,41932.03,23.77063,25.354645
1644808920,41932.04,41946.01,41913,41917.5,18.90484,25.098125
1644808980,41917.5,41921.19,41903.33,41903.34,14.81216,24.9931315
1644809040,41903.34,41930,41893.4,41912.38,13.10359,23.399033
1644809100,41912.38,41927.87,41905.01,41911.43,11.28045,21.630601
1644809160,41911.43,41930,41897.76,41919.74,3.38903,21.0419045
1644809220,41919.74,41919.74,41893.42,41903.98,11.28917,20.272663
1644809280,41903.98,41903.99,41892,41893.07,3.00487,19.941279
1644809340,41893.06,41899.99,41855.16,41855.21,23.57337,20.6516925
1644809400,41855.21,41888.85,41855.21,41876.17,10.21202,19.9490595
1644809460,41876.17,41895.63,41870.74,41882.04,16.0276,20.5387565
1644809520,41882.03,41907.92,41870.71,41907.92,32.03245,21.811684
1644809580,41907.92,41950,41907.91,41950,14.23418,21.6514915
1644809640,41950,41950,41908.51,41914.68,12.2484,21.5350775
1644809700,41914.67,41965.99,41907,41949.16,21.12089,21.385891
1644809760,41949.16,41965.99,41908.38,41912.25,20.03137,18.138132
1644809820,41912.25,41924.79,41909.33,41918.99,5.44339,15.729397
1644809880,41919.43,41936.28,41900,41924.05,21.71561,15.7539095
1644809940,41924.05,41943.93,41922.48,41932.27,10.39626,15.624215
1644810000,41932.28,41940.04,41924.63,41933.39,8.81749,14.7703885
1644810060,41933.4,41933.4,41917.03,41928.36,9.69441,14.0665775
1644810120,41928.36,41928.38,41900,41926.1,9.92689,13.61768
1644810180,41926.1,41926.19,41904.63,41904.91,7.33214,13.243679
1644810240,41907.04,41907.04,41894.98,41898.52,7.08611,12.942805
1644810300,41898.53,41898.53,41868.44,41868.45,6.48904,12.7032345
1644810360,41868.45,41936.55,41860.01,41936.55,14.03244,13.235405
1644810420,41936.55,41940.64,41919.12,41929.73,17.53773,13.547833
1644810480,41926.17,41940,41920,41930.89,11.41667,13.968423
1644810540,41930.89,41938.76,41921.22,41937.08,5.11494,13.0455015
1644810600,41937.08,41938.18,41923.01,41927.04,6.49839,12.85982
1644810660,41927.05,41935,41921.31,41921.31,8.56046,12.486463
1644810720,41921.31,41942.4,41921.31,41923.69,9.22956,11.3463185
1644810780,41923.69,41928.5,41910,41914.31,43.83868,12.8265435
1644810840,41914.32,41923.99,41914.31,41923.98,4.46537,12.437392
1644810900,41923.97,41945.02,41917.48,41940.75,6.49236,11.7059655
1644810960,41940.75,41946.05,41934.28,41939.19,11.78792,11.293793
1644811020,41939.18,41939.19,41910,41919.37,26.38149,12.340698
1644811080,41919.37,41919.93,41910,41910.01,26.03921,12.556878
1644811140,41910,41926.7,41910,41916.43,12.53429,12.6637795
1644811200,41916.42,41941.56,41900,41934.89,37.87217,14.1165135
1644811260,41934.9,41934.9,41916.26,41919.37,3.78625,13.8211055
1644811320,41919.38,41928.97,41906.92,41906.92,3.49363,13.4994425
1644811380,41906.93,41923.96,41906.92,41914.72,4.83839,13.374755
1644811440,41914.73,41922.02,41900,41900.01,27.94964,14.4179315
1644811500,41900,41908.3,41882.91,41902.79,46.30206,16.4085825
1644811560,41902.79,41906.03,41880,41891.69,19.09564,16.6617425
1644811620,41891.69,41893.66,41880.03,41880.03,5.77018,16.073365
1644811680,41880.28,41884,41865.03,41869.82,56.85754,18.3454085
1644811740,41869.82,41879.26,41853.01,41853.06,7.16426,18.4478745
1644811800,41853.06,41853.06,41842.91,41845,4.29786,18.337848
1644811860,41845,41875.09,41836.82,41864.81,17.65358,18.792504
1644811920,41864.81,41864.82,41848.06,41851.64,3.74442,18.518247
1644811980,41851.63,41914.05,41851.63,41911.56,17.70587,17.2116065
1644812040,41911.57,41932.04,41911.56,41915.2,6.17916,17.297296
1644812100,41915.2,41957.37,41915.2,41937.57,30.22938,18.484147
1644812160,41937.56,41941.44,41922.49,41922.49,6.39377,18.2144395
1644812220,41926.62,41927.65,41900,41900,8.26543,17.3086365
1644812280,41900,41910.96,41888.95,41892.25,15.9518,16.804266
1644812340,41892.25,41892.26,41863.7,41887.15,15.09746,16.9324245
1644812400,41887.15,41919.99,41876.66,41888.5,12.71547,15.6745895
1644812460,41888.49,41936.89,41888.49,41933.34,5.84224,15.777389
1644812520,41933.34,41965.52,41933.33,41958.13,12.22308,16.2138615
1644812580,41958.13,41985.18,41947.94,41953.83,40.98348,18.021116
1644812640,41950.98,41971,41902.76,41919.97,23.16677,17.7819725
1644812700,41919.96,41929.01,41910.56,41929,3.33436,15.6335875
1644812760,41929,41933.33,41921,41926.17,8.86258,15.1219345
1644812820,41926.17,41939.55,41923,41939.54,12.36184,15.4515175
1644812880,41939.54,41959.42,41935.82,41953.99,6.47597,12.932439
1644812940,41953.99,41953.99,41943.16,41947.52,3.26859,12.7376555
1644813000,41947.53,41947.53,41912.35,41929.56,5.66197,12.805861
1644813060,41929.57,41933.31,41911.15,41922.6,5.69467,12.2079155
1644813120,41922.6,41924.68,41910.01,41924.67,2.36729,12.139059
1644813180,41924.67,41949.99,41924.67,41949.66,2.88209,11.39787
1644813240,41949.66,41968.18,41945.52,41968.17,5.32572,11.355198
1644813300,41968.17,41974.52,41946.62,41961.33,5.41674,10.114566
1644813360,41959.78,41961.43,41940.57,41950.69,5.66128,10.0779415
1644813420,41950.69,41953.26,41916.64,41929.59,11.40345,10.2348425
1644813480,41929.59,41945,41922.99,41925.95,3.35312,9.6049085
1644813540,41925.95,41938.31,41924.12,41931.89,2.80432,8.9902515
1644813600,41931.89,41943.18,41912.32,41943.17,23.55871,9.5324135
1644813660,41943.18,41959.71,41943.17,41952.09,7.20169,9.600386
1644813720,41952.08,41974.41,41943.18,41963.88,9.70042,9.474253
1644813780,41963.88,41982.98,41958.27,41973.99,17.27747,8.2889525
1644813840,41973.99,41978.07,41929.5,41942.34,17.74234,8.017731
1644813900,41942.34,41942.35,41910.86,41915.3,4.01121,8.0515735
1644813960,41915.29,41931.17,41911.61,41923.85,10.24036,8.1204625
1644814020,41923.84,41931.48,41876.91,41894.05,15.04497,8.254619
1644814080,41894.05,41900.15,41886.6,41898.11,5.88323,8.224982
1644814140,41898.11,41907.3,41898.1,41901.77,5.53859,8.338482
1644814200,41901.77,41920.18,41883.94,41920.18,23.37393,9.22408
1644814260,41920.18,41931.3,41920.17,41930,1.61831,9.020262
1644814320,41929.99,41959.85,41929.99,41941.88,8.74832,9.3393135
1644814380,41941.88,41947.92,41930.05,41947.92,3.13606,9.352012
1644814440,41947.91,41957.25,41936.68,41938.57,3.66681,9.2690665
1644814500,41938.56,41950,41927.68,41939.73,1.87957,9.092208
1644814560,41939.74,41960.5,41939.73,41960.12,4.38308,9.028298
1644814620,41960.12,41975,41958.67,41958.7,4.36607,8.676429
1644814680,41958.69,41961.76,41954.41,41959.41,15.40341,9.2789435
1644814740,41959.41,41977.3,41943.91,41962.01,14.85953,9.881704
1644814800,41962.01,41974.32,41957.23,41974.31,5.60825,8.984181
1644814860,41974.31,42018.51,41974.31,41991.15,27.26537,9.987365
1644814920,41991.15,41997.83,41966.48,41966.49,12.61395,10.1330415
1644814980,41966.48,41968.44,41935.8,41943.36,15.72877,10.0556065
1644815040,41943.36,41952.6,41940.64,41949.23,13.32744,9.8348615
1644815100,41949.23,41965.99,41935.75,41936.89,33.21635,11.2951185
1644815160,41936.89,41942.95,41915.88,41939.19,16.01012,11.5836065
1644815220,41939.18,41950.2,41926.99,41935.25,7.3909,11.200903
1644815280,41935.25,41960.35,41935.25,41944.22,8.9384,11.3536615
1644815340,41944.22,41960.06,41943.02,41949.56,7.43482,11.448473
1644815400,41949.56,41959.28,41940.01,41954.9,2.78756,10.4191545
1644815460,41954.91,41974.98,41943.05,41946.59,5.75004,10.625741
1644815520,41946.6,41969.22,41940.26,41969.21,11.33471,10.7550605
1644815580,41969.21,41973.63,41946,41946.01,12.74258,11.2353865
1644815640,41948.56,41952.8,41933.96,41944.66,4.29756,11.266924
1644815700,41942.6,41948.25,41918.55,41934.31,12.84998,11.8154445
1644815760,41934.31,41958.54,41928.02,41956.16,5.03758,11.8481695
1644815820,41956.17,41969.53,41901.08,41901.09,10.5105,12.155391
1644815880,41901.08,41914.43,41890,41913.56,7.42497,11.756469
1644815940,41912.45,41919.64,41901.74,41901.75,5.187,11.2728425
1644816000,41901.75,41901.75,41888.89,41889.99,5.05664,11.245262
1644816060,41890,41893.52,41879.17,41881.07,5.43807,10.153897
1644816120,41881.07,41897.75,41881.07,41893.9,5.06053,9.776226
