time,open,high,low,close,Volume,Volume MA
1609459200,28923.63,29017.5,28690.17,28836.63,1320.688748,NaN
1609461000,28836.63,29031.34,28836.62,28995.13,991.122697,NaN
1609462800,28995.13,29417.87,28960.35,29385.39,3449.118444,NaN
1609464600,29387.07,29470,29311.75,29409.99,1953.950027,NaN
1609466400,29410,29465.26,29201.78,29298.86,1244.624776,NaN
1609468200,29298.87,29341.21,29120.03,29194.65,1139.606784,NaN
1609470000,29195.25,29311,29150.02,29215.84,692.388143,NaN
1609471800,29216.03,29367,29190.83,29278.4,768.956934,NaN
1609473600,29278.41,29395,29278.4,29332.81,871.915339,NaN
1609475400,29332.81,29373.6,29029.4,29220.31,1166.131464,NaN
1609477200,29220.31,29235.28,29084.11,29161.28,873.503629,NaN
1609479000,29161.28,29213.4,29113.8,29187.01,596.452633,NaN
1609480800,29187.01,29270,29100,29100,663.325467,NaN
1609482600,29100,29205.76,29077.32,29174.35,757.400824,NaN
1609484400,29174.35,29191.98,28806.54,29018.83,1729.839824,NaN
1609486200,29018.83,29100.96,29000,29092.83,650.341094,NaN
1609488000,29092.84,29178.03,28872.24,29033.9,1170.22345,NaN
1609489800,29033.93,29122,28931.32,29000.01,837.942289,NaN
1609491600,29000.01,29236.03,28970,29181.07,1092.376162,NaN
1609493400,29181.06,29307.73,29174.47,29202.21,929.67986,1144.9794294
1609495200,29202.21,29344.97,29152.88,29221.71,1114.278126,1134.6588983
1609497000,29221.7,29311,29200.01,29223.82,829.977715,1126.6016492
1609498800,29223.82,29375.96,29212.44,29366.35,1290.247428,1018.6580984
1609500600,29368.93,29402.57,29238.49,29313.49,1018.980289,971.9096115
1609502400,29313.49,29448,29186.63,29443.65,1119.54677,965.6557112
1609504200,29443.65,29600,29150,29233.49,3072.368391,1062.29379155
1609506000,29233.49,29420,29200,29389.36,1225.47501,1088.9481349
1609507800,29389.36,29470,29354.7,29464.79,985.82328,1099.7914522
1609509600,29464.79,29530,29356.05,29415.94,1497.128295,1131.0521
1609511400,29415.95,29440.12,29266.15,29327.84,1115.543875,1128.52272055
1609513200,29327.83,29391,29223,29297.04,1251.692479,1147.43216305
1609515000,29297.03,29297.04,29030.14,29188.67,1527.371415,1193.97810215
1609516800,29188.67,29325,29125,29277.11,863.65672,1203.9946648
1609518600,29277.11,29360,29249.23,29300.57,626.672764,1197.4582618
1609520400,29300.79,29339.76,29230,29277.25,678.967737,1144.91465745
1609522200,29277.24,29277.24,28937,29079.64,1826.009362,1203.69807085
1609524000,29077.59,29259.98,28984.85,29021.88,1408.47239,1215.61051785
1609525800,29021.88,29103.18,28624.57,29072.7,2817.957651,1314.61128595
1609527600,29072.7,29125.31,28950,29055.08,999.785781,1309.9817669
1609529400,29055.08,29125.32,29002.1,29029.04,629.44294,1294.9699209
1609531200,29029.04,29245.17,28880.37,29212.62,1139.465153,1296.22927225
1609533000,29212.62,29279.72,29146.6,29200.96,699.083929,1289.68458295
1609534800,29200.97,29239.99,29164.7,29225.79,701.146708,1260.22954695
1609536600,29225.8,29289.82,29130,29160.39,746.082933,1246.58467915
1609538400,29163.17,29303.57,29104.57,29270.9,631.976368,1222.20615905
1609540200,29270.9,29326.74,29233,29262.32,495.059529,1093.34071595
1609542000,29262.32,29309.9,29228.14,29276.25,447.061952,1054.42006305
1609543800,29276.24,29338.89,29252.6,29331.69,524.061433,1031.3319707
1609545600,29331.7,29338.59,28946.53,29032.24,1720.725619,1042.5118369
1609547400,29032.24,29204.66,28977.49,29197.48,917.43376,1032.60633115
1609549200,29197.93,29234.99,29100,29208.45,737.493436,1006.896379
1609551000,29208.45,29400,29201.41,29359.47,1154.503813,988.2529989
1609552800,29359.46,29469,29323.66,29414.16,977.773003,993.95881305
1609554600,29414.32,29425.58,29320.01,29323.82,727.057134,998.97803155
1609556400,29323.82,29382.49,29280,29312.24,707.253204,1000.3923049
1609558200,29311.23,29361.58,29256.85,29351.95,450.788557,931.63126465
1609560000,29351.95,29363.41,29220,29302.92,474.991949,884.9572426
1609561800,29302.92,29396,29243.43,29349.63,513.719121,769.7453161
1609563600,29349.63,29500,29349.63,29495.97,986.76319,769.09418655
1609565400,29495.97,29590,29461.81,29589.99,1792.115041,827.2277916
1609567200,29589.99,29663.1,29450,29659.47,1376.845896,839.09682875
1609569000,29659.47,29745,29537.11,29709.07,1653.394924,886.8123785
1609570800,29709.06,29770.65,29672.09,29716.43,1609.782479,932.24416705
1609572600,29716.5,29820.5,29623.31,29750,1458.030245,967.84153265
1609574400,29751.47,29849.11,29694.36,29722.54,1279.697501,1000.2275893
1609576200,29722.53,29849,29640,29844.51,1078.39074,1029.39414985
1609578000,29844.52,29862,29666,29700.3,1136.861603,1063.8841324
1609579800,29701.05,29899,29578.05,29612.87,2051.635772,1140.26284935
1609581600,29612.88,29829,29473.91,29779.98,1777.934444,1143.1232906
1609583400,29779.99,29799.94,29669.49,29680.99,537.247893,1124.11399725
1609585200,29679.51,29780.53,29622.79,29669.7,610.442698,1117.76146035
1609587000,29669.7,29771.39,29640.89,29755,754.593957,1097.76596755
1609588800,29754.99,30433,29741.39,30289.7,6822.086569,1389.98164585
